PUT,131,130, inflate_4062_1012686341
PUT,132,131, inflate_4062_1976870580
PUT,133,132, inflate_4062_1207907668
PUT,134,133, inflate_4062_-1150889634
PUT,135,134, inflate_4062_-1417853724
PUT,136,135, inflate_4062_-1142444875
PUT,137,136, inflate_4062_319922149
PUT,138,137, inflate_4062_1947622702
PUT,139,138, inflate_4062_1948405306
PUT,140,139, inflate_4062_-2031918694
PUT,141,140, inflate_4062_889723128
PUT,142,141, inflate_4062_-211803909
PUT,143,142, inflate_4062_-1845057963
PUT,144,143, inflate_4062_-2064146247
PUT,145,144, inflate_4062_1117690586
PUT,146,145, inflate_4062_1889422027
PUT,147,146, inflate_4062_-1119033231
PUT,148,147, inflate_4062_-1730428716
PUT,149,148, inflate_4062_-1969726351
PUT,150,149, inflate_4062_2936984
PUT,151,150, inflate_4062_-470132033
PUT,152,151, inflate_4062_-367863111
PUT,153,152, inflate_4062_-284387017
PUT,154,153, inflate_4062_1458753150
PUT,155,154, inflate_4062_-413172555
PUT,156,155, inflate_4062_548661581
PUT,157,156, inflate_4062_710067270
PUT,158,157, inflate_4062_-1869739678
PUT,159,158, inflate_4062_1863212671
PUT,160,159, inflate_4062_1326493770
PUT,161,160, inflate_4062_354663795
PUT,162,161, inflate_4062_-462931112
PUT,163,162, inflate_4062_-1043207676
PUT,164,163, inflate_4062_2068849085
PUT,165,164, inflate_4062_-727896253
PUT,166,165, inflate_4062_-278131286
PUT,167,166, inflate_4062_-494645138
PUT,168,167, inflate_4062_657214987
PUT,169,168, inflate_4062_1039558687
PUT,170,169, inflate_4062_1497946832
PUT,171,170, inflate_4062_646102800
PUT,172,171, inflate_4062_-1127712902
PUT,173,172, inflate_4062_261839792
PUT,174,173, inflate_4062_-1580737521
PUT,175,174, inflate_4062_-1703912620
PUT,176,175, inflate_4062_1027217340
PUT,177,176, inflate_4062_-760630482
PUT,178,177, inflate_4062_-761418844
PUT,179,178, inflate_4062_1970235345
PUT,180,179, inflate_4062_1163993213
PUT,181,180, inflate_4062_343056975
PUT,182,181, inflate_4062_-1892710299
PUT,183,182, inflate_4062_3164943
PUT,184,183, inflate_4062_-1727477912
PUT,185,184, inflate_4062_294781601
PUT,186,185, inflate_4062_-1753242122
PUT,187,186, inflate_4062_1501866257
PUT,188,187, inflate_4062_-1732276001
PUT,189,188, inflate_4062_1810717852
PUT,190,189, inflate_4062_-1014629562
PUT,191,190, inflate_4062_-871916444
PUT,192,191, inflate_4062_2005728285
PUT,193,192, inflate_4062_728971042
PUT,194,193, inflate_4062_-120562364
PUT,195,194, inflate_4062_-752453546
PUT,196,195, inflate_4062_1589188069
PUT,197,196, inflate_4062_1562582815
PUT,198,197, inflate_4062_-1109202999
PUT,199,198, inflate_4062_1516438386
PUT,200,199, inflate_4062_1943959844
PUT,201,200, inflate_4062_-1939624047
PUT,202,201, inflate_4062_-365512831
PUT,203,202, inflate_4062_-1419311159
PUT,204,203, inflate_4062_1669010963
PUT,205,204, inflate_4062_2102391814
PUT,206,205, inflate_4062_504175604
PUT,207,206, inflate_4062_300343533
PUT,208,207, inflate_4062_1055833413
PUT,209,208, inflate_4062_-2133518248
PUT,210,209, inflate_4062_1080947001
PUT,211,210, inflate_4062_1934326048
PUT,212,211, inflate_4062_1148560804
PUT,213,212, inflate_4062_-914604033
PUT,214,213, inflate_4062_1719958992
PUT,215,214, inflate_4062_519134426
PUT,216,215, inflate_4062_1494841925
PUT,217,216, inflate_4062_-1816615058
PUT,218,217, inflate_4062_1629887764
PUT,219,218, inflate_4062_1990328364
PUT,220,219, inflate_4062_-1083465817
PUT,221,220, inflate_4062_361432839
PUT,222,221, inflate_4062_2096518141
PUT,223,222, inflate_4062_1507505712
PUT,224,223, inflate_4062_-1163869488
PUT,225,224, inflate_4062_783639130
PUT,226,225, inflate_4062_744445156
PUT,227,226, inflate_4062_890428306
PUT,228,227, inflate_4062_-2033981871
PUT,229,228, inflate_4062_-657254423
PUT,230,229, inflate_4062_1827534330
PUT,231,230, inflate_4062_-329011036
PUT,232,231, inflate_4062_-1533173755
PUT,233,232, inflate_4062_223553045
PUT,234,233, inflate_4062_29538644
PUT,235,234, inflate_4062_-465439577
PUT,236,235, inflate_4062_147992403
PUT,237,236, inflate_4062_358818017
PUT,238,237, inflate_4062_15200260
PUT,239,238, inflate_4062_271420845
PUT,240,239, inflate_4062_329740605
PUT,241,240, inflate_4062_1742994089
PUT,242,241, inflate_4062_-2124208540
PUT,243,242, inflate_4062_1466278956
PUT,244,243, inflate_4062_1890382456
PUT,245,244, inflate_4062_-955493388
PUT,246,245, inflate_4062_1164787862
PUT,247,246, inflate_4062_609876409
PUT,248,247, inflate_4062_-1443874817
PUT,249,248, inflate_4062_985527303
PUT,250,249, inflate_4062_-1245173410
PUT,251,250, inflate_4062_-36888241
PUT,252,251, inflate_4062_-99274179
PUT,253,252, inflate_4062_533090155
PUT,254,253, inflate_4062_1664600655
PUT,255,254, inflate_4062_572995862
PUT,256,255, inflate_4062_-29788244
PUT,257,256, inflate_4062_515451034
PUT,258,257, inflate_4062_566476968
PUT,259,258, inflate_4062_-1858973510
PUT,260,259, inflate_4062_1044798663
PUT,261,260, inflate_4062_-306543137
PUT,262,261, inflate_4062_1623326074
PUT,263,262, inflate_4062_-1942422221
PUT,264,263, inflate_4062_-135001955
PUT,265,264, inflate_4062_455618356
PUT,266,265, inflate_4062_722911419
PUT,267,266, inflate_4062_-953830727
PUT,268,267, inflate_4062_2022704618
PUT,269,268, inflate_4062_1446679498
PUT,270,269, inflate_4062_507514197
PUT,271,270, inflate_4062_1585124771
PUT,272,271, inflate_4062_-580334692
PUT,273,272, inflate_4062_-548158552
PUT,274,273, inflate_4062_1389313295
PUT,275,274, inflate_4062_-784380532
PUT,276,275, inflate_4062_1929509925
PUT,277,276, inflate_4062_1993519029
PUT,278,277, inflate_4062_-293250732
PUT,279,278, inflate_4062_143028617
PUT,280,279, inflate_4062_1727248379
PUT,281,280, inflate_4062_886908174
PUT,282,281, inflate_4062_-1363588307
PUT,283,282, inflate_4062_-853689302
PUT,284,283, inflate_4062_1371125916
PUT,285,284, inflate_4062_-778425085
PUT,286,285, inflate_4062_-1789212002
PUT,287,286, inflate_4062_-1812516356
PUT,288,287, inflate_4062_-1484243936
PUT,289,288, inflate_4062_1835403466
PUT,290,289, inflate_4062_238215370
PUT,291,290, inflate_4062_1195343231
PUT,292,291, inflate_4062_-2102112321
PUT,293,292, inflate_4062_-618120435
PUT,294,293, inflate_4062_1761862245
PUT,295,294, inflate_4062_-1417748856
PUT,296,295, inflate_4062_-1396987184
PUT,297,296, inflate_4062_792997226
PUT,298,297, inflate_4062_1015002397
PUT,299,298, inflate_4062_-754545163
PUT,300,299, inflate_4062_-927029931
PUT,301,300, inflate_4062_-440899933
PUT,302,301, inflate_4062_-512884354
PUT,303,302, inflate_4062_1615666014
PUT,304,303, inflate_4062_-973237730
PUT,305,304, inflate_4062_-204802903
PUT,306,305, inflate_4062_-1534262015
PUT,307,306, inflate_4062_-1693053904
PUT,308,307, inflate_4062_1379526778
PUT,309,308, inflate_4062_149146401
PUT,310,309, inflate_4062_-1245736746
PUT,311,310, inflate_4062_613164461
PUT,312,311, inflate_4062_-23818628
PUT,313,312, inflate_4062_484493356
PUT,314,313, inflate_4062_1015724723
PUT,315,314, inflate_4062_-132269304
PUT,316,315, inflate_4062_1747662680
PUT,317,316, inflate_4062_-579008121
PUT,318,317, inflate_4062_371453492
PUT,319,318, inflate_4062_-1117909246
PUT,320,319, inflate_4062_1800745591
PUT,321,320, inflate_4062_1848979902
PUT,322,321, inflate_4062_-840576498
PUT,323,322, inflate_4062_-488278261
PUT,324,323, inflate_4062_-447172797
PUT,325,324, inflate_4062_792856631
PUT,326,325, inflate_4062_1659359242
PUT,327,326, inflate_4062_330850450
PUT,328,327, inflate_4062_625678554
PUT,329,328, inflate_4062_1529469748
PUT,330,329, inflate_4062_-472788449
PUT,331,330, inflate_4062_-400000160
PUT,332,331, inflate_4062_-969854255
PUT,333,332, inflate_4062_-1775153669
PUT,334,333, inflate_4062_787462468
PUT,335,334, inflate_4062_-1929120904
PUT,336,335, inflate_4062_947288232
PUT,337,336, inflate_4062_829828437
PUT,338,337, inflate_4062_-1072489200
PUT,339,338, inflate_4062_33557254
PUT,340,339, inflate_4062_1242263334
PUT,341,340, inflate_4062_-2062934481
PUT,342,341, inflate_4062_-1313672593
PUT,343,342, inflate_4062_-616503196
PUT,344,343, inflate_4062_-372845313
PUT,345,344, inflate_4062_-452876669
PUT,346,345, inflate_4062_1559801861
PUT,347,346, inflate_4062_1883851025
PUT,348,347, inflate_4062_-2065978559
PUT,349,348, inflate_4062_996742205
PUT,350,349, inflate_4062_-748076810
PUT,351,350, inflate_4062_-39058016
PUT,352,351, inflate_4062_60699471
PUT,353,352, inflate_4062_2102998705
PUT,354,353, inflate_4062_800178008
PUT,355,354, inflate_4062_246358956
PUT,356,355, inflate_4062_-720324708
PUT,357,356, inflate_4062_1496161229
PUT,358,357, inflate_4062_262510735
PUT,359,358, inflate_4062_1854081146
PUT,360,359, inflate_4062_1085356511
PUT,361,360, inflate_4062_-1832521108
PUT,362,361, inflate_4062_463401347
PUT,363,362, inflate_4062_-1939354928
PUT,364,363, inflate_4062_-922764966
PUT,365,364, inflate_4062_1405662919
PUT,366,365, inflate_4062_539647108
PUT,367,366, inflate_4062_107643370
PUT,368,367, inflate_4062_859220425
PUT,369,368, inflate_4062_2097055742
PUT,370,369, inflate_4062_2045233972
PUT,371,370, inflate_4062_-1265298248
PUT,372,371, inflate_4062_-1547534399
PUT,373,372, inflate_4062_957911132
PUT,374,373, inflate_4062_-28427387
PUT,375,374, inflate_4062_1297942158
PUT,376,375, inflate_4062_1692046821
PUT,377,376, inflate_4062_-2054860779
PUT,378,377, inflate_4062_1930097836
PUT,379,378, inflate_4062_1106113631
PUT,380,379, inflate_4062_790571371
PUT,381,380, inflate_4062_890328226
PUT,382,381, inflate_4062_-1403408693
PUT,383,382, inflate_4062_-76667185
PUT,384,383, inflate_4062_317273663
PUT,385,384, inflate_4062_669750952
PUT,386,385, inflate_4062_291179684
PUT,387,386, inflate_4062_2037121142
PUT,388,387, inflate_4062_661141010
PUT,389,388, inflate_4062_2083688589
PUT,390,389, inflate_4062_1536625975
PUT,391,390, inflate_4062_-1771345521
PUT,392,391, inflate_4062_-436387210
PUT,393,392, inflate_4062_-1853193156
PUT,394,393, inflate_4062_1390551694
PUT,395,394, inflate_4062_-152825582
PUT,396,395, inflate_4062_-1318127992
PUT,397,396, inflate_4062_-596110469
PUT,398,397, inflate_4062_1897127919
PUT,399,398, inflate_4062_-579458544
PUT,400,399, inflate_4062_1162218952
PUT,401,400, inflate_4062_-594089966
PUT,402,401, inflate_4062_-1720226768
PUT,403,402, inflate_4062_-1585837676
PUT,404,403, inflate_4062_-1677505121
PUT,405,404, inflate_4062_1215904789
PUT,406,405, inflate_4062_349357820
PUT,407,406, inflate_4062_-75975196
PUT,408,407, inflate_4062_-1554139360
PUT,409,408, inflate_4062_-1103400593
PUT,410,409, inflate_4062_-1953247403
PUT,411,410, inflate_4062_123749055
PUT,412,411, inflate_4062_-1072511876
PUT,413,412, inflate_4062_1283712453
PUT,414,413, inflate_4062_-178017584
PUT,415,414, inflate_4062_-227465700
PUT,416,415, inflate_4062_449756517
PUT,417,416, inflate_4062_879050736
PUT,418,417, inflate_4062_1066591267
PUT,419,418, inflate_4062_-1301334029
PUT,420,419, inflate_4062_-1192508560
PUT,421,420, inflate_4062_1320151649
PUT,422,421, inflate_4062_1892635623
PUT,423,422, inflate_4062_1635177492
PUT,424,423, inflate_4062_229138218
PUT,425,424, inflate_4062_-1328506255
PUT,426,425, inflate_4062_7011174
PUT,427,426, inflate_4062_-519271874
PUT,428,427, inflate_4062_-1571117473
PUT,429,428, inflate_4062_-1232666964
PUT,430,429, inflate_4062_1084082968
PUT,431,430, inflate_4062_-72538174
PUT,432,431, inflate_4062_663290754
PUT,433,432, inflate_4062_-1698156256
PUT,434,433, inflate_4062_-181054710
PUT,435,434, inflate_4062_-1293743538
PUT,436,435, inflate_4062_-1785465609
PUT,437,436, inflate_4062_-1784437734
PUT,438,437, inflate_4062_20967922
PUT,439,438, inflate_4062_-383403276
PUT,440,439, inflate_4062_1711923320
PUT,441,440, inflate_4062_438063970
PUT,442,441, inflate_4062_-1274468600
PUT,443,442, inflate_4062_1632708677
PUT,444,443, inflate_4062_319962392
PUT,445,444, inflate_4062_1205182125
PUT,446,445, inflate_4062_532325785
PUT,447,446, inflate_4062_767688398
PUT,448,447, inflate_4062_-1839924931
PUT,449,448, inflate_4062_1276275604
PUT,450,449, inflate_4062_-1307084341
PUT,451,450, inflate_4062_80669533
PUT,452,451, inflate_4062_-275211298
PUT,453,452, inflate_4062_-75116665
PUT,454,453, inflate_4062_1005319767
PUT,455,454, inflate_4062_1435952039
PUT,456,455, inflate_4062_-1218513798
PUT,457,456, inflate_4062_-929867122
PUT,458,457, inflate_4062_1554234588
PUT,459,458, inflate_4062_135131297
PUT,460,459, inflate_4062_-1869110766
PUT,461,460, inflate_4062_1394190955
PUT,462,461, inflate_4062_-1023242967
PUT,463,462, inflate_4062_-2137037895
PUT,464,463, inflate_4062_-263027469
PUT,465,464, inflate_4062_-1153164377
PUT,466,465, inflate_4062_-1479813418
PUT,467,466, inflate_4062_1369483495
PUT,468,467, inflate_4062_1820799541
PUT,469,468, inflate_4062_-522706339
PUT,470,469, inflate_4062_774594201
PUT,471,470, inflate_4062_-692741569
PUT,472,471, inflate_4062_-1175371236
PUT,473,472, inflate_4062_707174321
PUT,474,473, inflate_4062_1101390390
PUT,475,474, inflate_4062_1465247593
PUT,476,475, inflate_4062_-1261827371
PUT,477,476, inflate_4062_-704589090
PUT,478,477, inflate_4062_-1923724370
PUT,479,478, inflate_4062_-1582586372
PUT,480,479, inflate_4062_45965572
PUT,481,480, inflate_4062_-245047012
PUT,482,481, inflate_4062_-1164235033
PUT,483,482, inflate_4062_-696117479
PUT,484,483, inflate_4062_-564609467
PUT,485,484, inflate_4062_1660851842
PUT,486,485, inflate_4062_1401111578
PUT,487,486, inflate_4062_-625115386
PUT,488,487, inflate_4062_1928790561
PUT,489,488, inflate_4062_-548723885
PUT,490,489, inflate_4062_-355853316
PUT,491,490, inflate_4062_-1296100092
PUT,492,491, inflate_4062_1724263716
PUT,493,492, inflate_4062_2006704546
PUT,494,493, inflate_4062_2110675515
PUT,495,494, inflate_4062_-1597347767
PUT,496,495, inflate_4062_1564994925
PUT,497,496, inflate_4062_2132330257
PUT,498,497, inflate_4062_1763986627
PUT,499,498, inflate_4062_262460217
PUT,500,499, inflate_4062_-879722707
PUT,501,500, inflate_4062_47284158
PUT,502,501, inflate_4062_-70288481
PUT,503,502, inflate_4062_-1377438014
PUT,504,503, inflate_4062_-890788611
PUT,505,504, inflate_4062_1035065973
PUT,506,505, inflate_4062_959999166
PUT,507,506, inflate_4062_-1153743325
PUT,508,507, inflate_4062_-1456244254
PUT,509,508, inflate_4062_-1107846073
PUT,510,509, inflate_4062_-1233453705
PUT,511,510, inflate_4062_-1979963458
PUT,512,511, inflate_4062_391409817
PUT,513,512, inflate_4062_-1690256431
PUT,514,513, inflate_4062_-715930365
PUT,515,514, inflate_4062_-90743276
PUT,516,515, inflate_4062_-694202514
PUT,517,516, inflate_4062_-1598542149
PUT,518,517, inflate_4062_1250837409
PUT,519,518, inflate_4062_1874232004
PUT,520,519, inflate_4062_41130119
PUT,521,520, inflate_4062_-477863585
PUT,522,521, inflate_4062_-802576737
PUT,523,522, inflate_4062_-492177238
PUT,524,523, inflate_4062_1504298227
PUT,525,524, inflate_4062_-940604855
PUT,526,525, inflate_4062_-1940985148
PUT,527,526, inflate_4062_1281563495
PUT,528,527, inflate_4062_141784523
PUT,529,528, inflate_4062_-1337013686
PUT,530,529, inflate_4062_-189394097
PUT,531,530, inflate_4062_607881106
PUT,532,531, inflate_4062_2002709849
PUT,533,532, inflate_4062_-606569038
PUT,534,533, inflate_4062_493797761
PUT,535,534, inflate_4062_1196961298
PUT,536,535, inflate_4062_-1019241161
PUT,537,536, inflate_4062_169082303
PUT,538,537, inflate_4062_1483222093
PUT,539,538, inflate_4062_1873969467
PUT,540,539, inflate_4062_608679221
PUT,541,540, inflate_4062_-213831612
PUT,542,541, inflate_4062_-2065246952
PUT,543,542, inflate_4062_1873950871
PUT,544,543, inflate_4062_-1538843194
PUT,545,544, inflate_4062_776364873
PUT,546,545, inflate_4062_1732896803
PUT,547,546, inflate_4062_1750776028
PUT,548,547, inflate_4062_222541121
PUT,549,548, inflate_4062_-751827816
PUT,550,549, inflate_4062_1023795030
PUT,551,550, inflate_4062_1063735103
PUT,552,551, inflate_4062_-1777999728
PUT,553,552, inflate_4062_285341177
PUT,554,553, inflate_4062_-322460594
PUT,555,554, inflate_4062_2097723847
PUT,556,555, inflate_4062_-1458880399
PUT,557,556, inflate_4062_-1689492337
PUT,558,557, inflate_4062_-2028208669
PUT,559,558, inflate_4062_-1747952693
PUT,560,559, inflate_4062_-1590546473
PUT,561,560, inflate_4062_-1736626496
PUT,562,561, inflate_4062_283920360
PUT,563,562, inflate_4062_2143709417
PUT,564,563, inflate_4062_805123091
PUT,565,564, inflate_4062_-1575862855
PUT,566,565, inflate_4062_-542021612
PUT,567,566, inflate_4062_-661569804
PUT,568,567, inflate_4062_-863049350
PUT,569,568, inflate_4062_-1565237277
PUT,570,569, inflate_4062_582498518
PUT,571,570, inflate_4062_272023384
PUT,572,571, inflate_4062_2088470620
PUT,573,572, inflate_4062_1239887446
PUT,574,573, inflate_4062_393100992
PUT,575,574, inflate_4062_2099254097
PUT,576,575, inflate_4062_1457505283
PUT,577,576, inflate_4062_1439224271
PUT,578,577, inflate_4062_-1777625584
PUT,579,578, inflate_4062_135120638
PUT,580,579, inflate_4062_1958196562
PUT,581,580, inflate_4062_-1156119263
PUT,582,581, inflate_4062_-921955193
PUT,583,582, inflate_4062_1385632849
PUT,584,583, inflate_4062_-1647835326
PUT,585,584, inflate_4062_1370602526
PUT,586,585, inflate_4062_-2072629752
PUT,587,586, inflate_4062_606245379
PUT,588,587, inflate_4062_-131160296
PUT,589,588, inflate_4062_-85133367
PUT,590,589, inflate_4062_1873374209
PUT,591,590, inflate_4062_920345356
PUT,592,591, inflate_4062_741605948
PUT,593,592, inflate_4062_-765172736
PUT,594,593, inflate_4062_1416620483
PUT,595,594, inflate_4062_-1850562266
PUT,596,595, inflate_4062_-1691831155
PUT,597,596, inflate_4062_-1497680736
PUT,598,597, inflate_4062_-66081923
PUT,599,598, inflate_4062_962485032
PUT,600,599, inflate_4062_640368944
PUT,601,600, inflate_4062_-456850762
PUT,602,601, inflate_4062_-1850495338
PUT,603,602, inflate_4062_1728434775
PUT,604,603, inflate_4062_1346330512
PUT,605,604, inflate_4062_-1657076624
PUT,606,605, inflate_4062_2045078658
PUT,607,606, inflate_4062_-2130566377
PUT,608,607, inflate_4062_1463193470
PUT,609,608, inflate_4062_1579685022
PUT,610,609, inflate_4062_1466809866
PUT,611,610, inflate_4062_-1458554249
PUT,612,611, inflate_4062_-1395519192
PUT,613,612, inflate_4062_1589840527
PUT,614,613, inflate_4062_-1779678886
PUT,615,614, inflate_4062_919670347
PUT,616,615, inflate_4062_1025335538
PUT,617,616, inflate_4062_-1861596318
PUT,618,617, inflate_4062_-187352208
PUT,619,618, inflate_4062_128248849
PUT,620,619, inflate_4062_699698199
PUT,621,620, inflate_4062_-1598584039
PUT,622,621, inflate_4062_-1457868959
PUT,623,622, inflate_4062_1156287698
PUT,624,623, inflate_4062_-1601095791
PUT,625,624, inflate_4062_1463518570
PUT,626,625, inflate_4062_-1556725339
PUT,627,626, inflate_4062_-772765067
PUT,628,627, inflate_4062_-1110745596
PUT,629,628, inflate_4062_1749916443
PUT,630,629, inflate_4062_-512151016
PUT,631,630, inflate_4062_-203099072
PUT,632,631, inflate_4062_-838051025
PUT,633,632, inflate_4062_1054413725
PUT,634,633, inflate_4062_1862292982
PUT,635,634, inflate_4062_726293435
PUT,636,635, inflate_4062_400143268
PUT,637,636, inflate_4062_1349260942
PUT,638,637, inflate_4062_-1960545878
PUT,639,638, inflate_4062_-857302019
PUT,640,639, inflate_4062_-753460722
PUT,641,640, inflate_4062_-287882385
PUT,642,641, inflate_4062_300274463
PUT,643,642, inflate_4062_-632501928
PUT,644,643, inflate_4062_-165274341
PUT,645,644, inflate_4062_1136101416
PUT,646,645, inflate_4062_1259553936
PUT,647,646, inflate_4062_-1282632620
PUT,648,647, inflate_4062_1030731880
PUT,649,648, inflate_4062_1329607323
PUT,650,649, inflate_4062_-614379359
PUT,651,650, inflate_4062_-493762909
PUT,652,651, inflate_4062_-1600864579
PUT,653,652, inflate_4062_1244735049
PUT,654,653, inflate_4062_-452612558
PUT,655,654, inflate_4062_58761532
PUT,656,655, inflate_4062_880412879
PUT,657,656, inflate_4062_-1645205850
PUT,658,657, inflate_4062_1660400646
PUT,659,658, inflate_4062_-945228068
PUT,660,659, inflate_4062_482967941
PUT,661,660, inflate_4062_-553473696
PUT,662,661, inflate_4062_660731979
PUT,663,662, inflate_4062_1029418914
PUT,664,663, inflate_4062_-1235974371
PUT,665,664, inflate_4062_-2101724651
PUT,666,665, inflate_4062_1292990811
PUT,667,666, inflate_4062_-1979965372
PUT,668,667, inflate_4062_1291040960
PUT,669,668, inflate_4062_1079319817
PUT,670,669, inflate_4062_-270252132
PUT,671,670, inflate_4062_-1672174302
PUT,672,671, inflate_4062_2107542321
PUT,673,672, inflate_4062_1742335321
PUT,674,673, inflate_4062_1498082320
PUT,675,674, inflate_4062_-406539229
PUT,676,675, inflate_4062_-909095436
PUT,677,676, inflate_4062_509790576
PUT,678,677, inflate_4062_-1322904884
PUT,679,678, inflate_4062_-1629938765
PUT,680,679, inflate_4062_465780143
PUT,681,680, inflate_4062_2069598948
PUT,682,681, inflate_4062_1089940718
PUT,683,682, inflate_4062_346420422
PUT,684,683, inflate_4062_-59817532
PUT,685,684, inflate_4062_-1005833428
PUT,686,685, inflate_4062_-119542962
PUT,687,686, inflate_4062_-1107360480
PUT,688,687, inflate_4062_-2015561499
PUT,689,688, inflate_4062_321697458
PUT,690,689, inflate_4062_1735826207
PUT,691,690, inflate_4062_-812165264
PUT,692,691, inflate_4062_-340275752
PUT,693,692, inflate_4062_-1915081936
PUT,694,693, inflate_4062_-362779557
PUT,695,694, inflate_4062_-275981498
PUT,696,695, inflate_4062_718224284
PUT,697,696, inflate_4062_-1604035311
PUT,698,697, inflate_4062_822958988
PUT,699,698, inflate_4062_405308506
